"BC7" "Father" "Balancer" "Effect" "QTL" "UAS_Chromosome" "Setup_Date" "Treatment" "Embryo" "Males" "Females" "Formatted_Date" "Toss_Date" "Day30" "Rep"
"170" 11 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-14" "2022-06-20" "2022-06-24" "R1"
"171" 11 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-15" "2022-06-20" "2022-06-24" "R1"
"172" 11 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-16" "2022-06-20" "2022-06-24" "R1"
"173" 11 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-17" "2022-06-20" "2022-06-24" "R1"
"174" 11 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-18" "2022-06-20" "2022-06-24" "R1"
"175" 11 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-19" "2022-06-20" "2022-06-24" "R1"
"176" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-04" "2022-06-20" "2022-06-24" "R1"
"177" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-05" "2022-06-20" "2022-06-24" "R1"
"178" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-06" "2022-06-20" "2022-06-24" "R1"
"179" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 1 "2022-06-07" "2022-06-20" "2022-06-24" "R1"
"180" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-08" "2022-06-20" "2022-06-24" "R1"
"181" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-09" "2022-06-20" "2022-06-24" "R1"
"182" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-10" "2022-06-20" "2022-06-24" "R1"
"183" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-11" "2022-06-20" "2022-06-24" "R1"
"184" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 1 "2022-06-12" "2022-06-20" "2022-06-24" "R1"
"185" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-13" "2022-06-20" "2022-06-24" "R1"
"186" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 1 "2022-06-14" "2022-06-20" "2022-06-24" "R1"
"187" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 1 "2022-06-15" "2022-06-20" "2022-06-24" "R1"
"188" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-16" "2022-06-20" "2022-06-24" "R1"
"189" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-17" "2022-06-20" "2022-06-24" "R1"
"190" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-18" "2022-06-20" "2022-06-24" "R1"
"191" 11 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "10mM" 50 0 0 "2022-06-19" "2022-06-20" "2022-06-24" "R1"
"192" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-04" "2022-06-17" "2022-06-25" "R1"
"193" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-05" "2022-06-17" "2022-06-25" "R1"
"194" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 4 "2022-06-06" "2022-06-17" "2022-06-25" "R1"
"195" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 8 1 "2022-06-07" "2022-06-17" "2022-06-25" "R1"
"196" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 2 0 "2022-06-08" "2022-06-17" "2022-06-25" "R1"
"197" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-09" "2022-06-17" "2022-06-25" "R1"
"198" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-10" "2022-06-17" "2022-06-25" "R1"
"199" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-11" "2022-06-17" "2022-06-25" "R1"
"200" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-12" "2022-06-17" "2022-06-25" "R1"
"201" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-13" "2022-06-17" "2022-06-25" "R1"
"202" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-14" "2022-06-17" "2022-06-25" "R1"
"203" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-15" "2022-06-17" "2022-06-25" "R1"
"204" 110 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-16" "2022-06-17" "2022-06-25" "R1"
"205" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-04" "2022-06-17" "2022-06-25" "R1"
"206" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-05" "2022-06-17" "2022-06-25" "R1"
"207" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-06" "2022-06-17" "2022-06-25" "R1"
"208" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 1 3 "2022-06-07" "2022-06-17" "2022-06-25" "R1"
"209" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 4 3 "2022-06-08" "2022-06-17" "2022-06-25" "R1"
"210" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 1 0 "2022-06-09" "2022-06-17" "2022-06-25" "R1"
"211" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-10" "2022-06-17" "2022-06-25" "R1"
"212" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-11" "2022-06-17" "2022-06-25" "R1"
"213" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-12" "2022-06-17" "2022-06-25" "R1"
"214" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 1 0 "2022-06-13" "2022-06-17" "2022-06-25" "R1"
"215" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-14" "2022-06-17" "2022-06-25" "R1"
"216" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-15" "2022-06-17" "2022-06-25" "R1"
"217" 111 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "10mM" 50 0 0 "2022-06-16" "2022-06-17" "2022-06-25" "R1"
"218" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-04" "2022-06-15" "2022-06-25" "R1"
"219" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 3 "2022-06-05" "2022-06-15" "2022-06-25" "R1"
"220" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 10 6 "2022-06-06" "2022-06-15" "2022-06-25" "R1"
"221" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-07" "2022-06-15" "2022-06-25" "R1"
"222" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 1 0 "2022-06-08" "2022-06-15" "2022-06-25" "R1"
"223" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-09" "2022-06-15" "2022-06-25" "R1"
"224" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-10" "2022-06-15" "2022-06-25" "R1"
"225" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-11" "2022-06-15" "2022-06-25" "R1"
"226" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-12" "2022-06-15" "2022-06-25" "R1"
"227" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-13" "2022-06-15" "2022-06-25" "R1"
"228" 112 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-05-26" "H2O" 50 0 0 "2022-06-14" "2022-06-15" "2022-06-25" "R1"
"229" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-04" "2022-06-15" "2022-06-25" "R1"
"230" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 1 "2022-06-05" "2022-06-15" "2022-06-25" "R1"
"231" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 7 7 "2022-06-06" "2022-06-15" "2022-06-25" "R1"
"232" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 8 2 "2022-06-07" "2022-06-15" "2022-06-25" "R1"
"233" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-08" "2022-06-15" "2022-06-25" "R1"
"234" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 1 0 "2022-06-09" "2022-06-15" "2022-06-25" "R1"
"235" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-10" "2022-06-15" "2022-06-25" "R1"
"236" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-11" "2022-06-15" "2022-06-25" "R1"
"237" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-12" "2022-06-15" "2022-06-25" "R1"
"238" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-13" "2022-06-15" "2022-06-25" "R1"
"239" 113 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-14" "2022-06-15" "2022-06-25" "R1"
"240" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-04" "2022-06-25" "2022-06-25" "R1"
"241" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 10 "2022-06-05" "2022-06-25" "2022-06-25" "R1"
"242" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 8 0 "2022-06-06" "2022-06-25" "2022-06-25" "R1"
"243" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-07" "2022-06-25" "2022-06-25" "R1"
"244" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 1 "2022-06-08" "2022-06-25" "2022-06-25" "R1"
"245" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-09" "2022-06-25" "2022-06-25" "R1"
"246" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-10" "2022-06-25" "2022-06-25" "R1"
"247" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 1 0 "2022-06-11" "2022-06-25" "2022-06-25" "R1"
"248" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-12" "2022-06-25" "2022-06-25" "R1"
"249" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-13" "2022-06-25" "2022-06-25" "R1"
"250" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-14" "2022-06-25" "2022-06-25" "R1"
"251" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-15" "2022-06-25" "2022-06-25" "R1"
"252" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-16" "2022-06-25" "2022-06-25" "R1"
"253" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-17" "2022-06-25" "2022-06-25" "R1"
"254" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-18" "2022-06-25" "2022-06-25" "R1"
"255" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-19" "2022-06-25" "2022-06-25" "R1"
"256" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-20" "2022-06-25" "2022-06-25" "R1"
"257" 114 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-05-26" "H2O" 50 0 0 "2022-06-23" "2022-06-25" "2022-06-25" "R1"
"258" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-24" "2022-06-24" "R1"
"259" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-05" "2022-06-24" "2022-06-24" "R1"
"260" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 8 "2022-06-06" "2022-06-24" "2022-06-24" "R1"
"261" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 3 0 "2022-06-07" "2022-06-24" "2022-06-24" "R1"
"262" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-08" "2022-06-24" "2022-06-24" "R1"
"263" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 1 0 "2022-06-09" "2022-06-24" "2022-06-24" "R1"
"264" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-10" "2022-06-24" "2022-06-24" "R1"
"265" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-24" "2022-06-24" "R1"
"266" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-24" "2022-06-24" "R1"
"267" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-24" "2022-06-24" "R1"
"268" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-14" "2022-06-24" "2022-06-24" "R1"
"269" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-15" "2022-06-24" "2022-06-24" "R1"
"270" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-16" "2022-06-24" "2022-06-24" "R1"
"271" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-17" "2022-06-24" "2022-06-24" "R1"
"272" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-18" "2022-06-24" "2022-06-24" "R1"
"273" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-19" "2022-06-24" "2022-06-24" "R1"
"274" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-20" "2022-06-24" "2022-06-24" "R1"
"275" 12 "67843" "Cyo" "Control_GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-23" "2022-06-24" "2022-06-24" "R1"
"276" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-04" "2022-06-24" "2022-06-24" "R1"
"277" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-05" "2022-06-24" "2022-06-24" "R1"
"278" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 5 "2022-06-06" "2022-06-24" "2022-06-24" "R1"
"279" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 1 0 "2022-06-07" "2022-06-24" "2022-06-24" "R1"
"280" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-08" "2022-06-24" "2022-06-24" "R1"
"281" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-09" "2022-06-24" "2022-06-24" "R1"
"282" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-10" "2022-06-24" "2022-06-24" "R1"
"283" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-11" "2022-06-24" "2022-06-24" "R1"
"284" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-12" "2022-06-24" "2022-06-24" "R1"
"285" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-13" "2022-06-24" "2022-06-24" "R1"
"286" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-14" "2022-06-24" "2022-06-24" "R1"
"287" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-15" "2022-06-24" "2022-06-24" "R1"
"288" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-16" "2022-06-24" "2022-06-24" "R1"
"289" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-17" "2022-06-24" "2022-06-24" "R1"
"290" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-18" "2022-06-24" "2022-06-24" "R1"
"291" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-19" "2022-06-24" "2022-06-24" "R1"
"292" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-20" "2022-06-24" "2022-06-24" "R1"
"293" 12 "67843" "Cyo" "GluRIB_KD" "D" "Chr2" "2022-05-25" "H2O" 50 0 0 "2022-06-23" "2022-06-24" "2022-06-24" "R1"
"294" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-04" "2022-06-28" "2022-06-26" "R1"
"295" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-05" "2022-06-28" "2022-06-26" "R1"
"296" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-06" "2022-06-28" "2022-06-26" "R1"
"297" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-07" "2022-06-28" "2022-06-26" "R1"
"298" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-08" "2022-06-28" "2022-06-26" "R1"
"299" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-09" "2022-06-28" "2022-06-26" "R1"
"300" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-10" "2022-06-28" "2022-06-26" "R1"
"301" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-11" "2022-06-28" "2022-06-26" "R1"
"302" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-12" "2022-06-28" "2022-06-26" "R1"
"303" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 1 5 "2022-06-13" "2022-06-28" "2022-06-26" "R1"
"304" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-14" "2022-06-28" "2022-06-26" "R1"
"305" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 1 0 "2022-06-15" "2022-06-28" "2022-06-26" "R1"
"306" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-16" "2022-06-28" "2022-06-26" "R1"
"307" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-17" "2022-06-28" "2022-06-26" "R1"
"308" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-18" "2022-06-28" "2022-06-26" "R1"
"309" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-19" "2022-06-28" "2022-06-26" "R1"
"310" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-20" "2022-06-28" "2022-06-26" "R1"
"311" 121 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "10mM" 50 0 0 "2022-06-23" "2022-06-28" "2022-06-26" "R1"
"312" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-04" "2022-06-20" "2022-06-26" "R1"
"313" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-05" "2022-06-20" "2022-06-26" "R1"
"314" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-06" "2022-06-20" "2022-06-26" "R1"
"315" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-07" "2022-06-20" "2022-06-26" "R1"
"316" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 4 "2022-06-08" "2022-06-20" "2022-06-26" "R1"
"317" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 2 8 "2022-06-09" "2022-06-20" "2022-06-26" "R1"
"318" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 7 6 "2022-06-10" "2022-06-20" "2022-06-26" "R1"
"319" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 1 2 "2022-06-11" "2022-06-20" "2022-06-26" "R1"
"320" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-12" "2022-06-20" "2022-06-26" "R1"
"321" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-13" "2022-06-20" "2022-06-26" "R1"
"322" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-14" "2022-06-20" "2022-06-26" "R1"
"323" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-15" "2022-06-20" "2022-06-26" "R1"
"324" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-16" "2022-06-20" "2022-06-26" "R1"
"325" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-17" "2022-06-20" "2022-06-26" "R1"
"326" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-18" "2022-06-20" "2022-06-26" "R1"
"327" 122 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-05-27" "H2O" 50 0 0 "2022-06-19" "2022-06-20" "2022-06-26" "R1"
"328" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-04" "2022-06-26" "2022-06-26" "R1"
"329" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-05" "2022-06-26" "2022-06-26" "R1"
"330" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-06" "2022-06-26" "2022-06-26" "R1"
"331" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-07" "2022-06-26" "2022-06-26" "R1"
"332" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-08" "2022-06-26" "2022-06-26" "R1"
"333" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-09" "2022-06-26" "2022-06-26" "R1"
"334" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-10" "2022-06-26" "2022-06-26" "R1"
"335" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-11" "2022-06-26" "2022-06-26" "R1"
"336" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-12" "2022-06-26" "2022-06-26" "R1"
"337" 123 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-05-27" "10mM" 50 0 0 "2022-06-13" "2022-06-26" "2022-06-26" "R1"
